fundamental_id,company_id,name,cik,ticker,start_date,end_date,months,fiscal_year,fiscal_period,filing_date,revenuegrowth,nopatmargin,investedcapital,investedcapitalturnover,nopat,investedcapitalincreasedecrease,freecashflow,debttoebitda,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,ebitdamargin,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoequity,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,netincomeqoqgrowth,noncontrollinginterestsharingratio,normalizednopat,normalizednopatmargin,pretaxincomemargin,adjweightedavebasicdilutedsharesos,adjbasicdilutedeps,adjweightedavebasicsharesos,adjbasiceps,adjweightedavedilutedsharesos,adjdilutedeps,roe_simple
fun_DkRn89,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2020-10-01,2021-09-30,,2021,Q3TTM,,0.104132,0.061466,52949000000.0,5.2354,17168132408.0,-803000000.0,17971132408.0,1.8778,1275132408.0,-21683000000.0,21946000000.0,3064000000.0,25010000000.0,2333000000.0,-38216000000.0,-14345000000.0,-17965000000.0,46965000000.0,43345000000.0,-21683000000.0,121597000000.0,74.5325,-16.537,368372499287.0,351043499287.0,5.2416,,1.3189,23.88,0.013999,0.041876,6.6298,1.2568,14.0361,15.9958,20.4474,13.9159,19.5337,-0.068876,-0.084935,-0.066321,-0.069769,-0.074095,0.132328,0.081386,-0.014939,0.026543,0.047671,0.050802,0.059661,0.064729,0.214365,0.34822,-0.035801,0.890244,0.078572,0.078572,0.056901,0.109756,0.15331,0.0,0.811711,0.78229,0.925727,0.21771,1.3827,10.4154,,33.0916,1.3486,35.0442,0.0,270.6603,-235.6161,-0.262,2.7943,2.5868,0.5808,0.321799,-0.067321,0.38912,-0.101953,0.219846,0.33685,0.10864,0.078675,0.089542,0.206049,0.320833,0.76109,10.812688,0.02977,0.356464,0.386235,0.0,0.035807,0.577958,0.6293,-0.867,1.7331,2.7356,-1.263,2.5247,3.6403,13.4638,10.5326,12.0325,9.1013,15.4761,14.0448,11.0252,0.7742,0.6548,-0.136823,-0.051359,-0.064319,0.062508,0.06276,17168132408.0,0.061466,0.072736,1883702500.0,,943000000.0,16.33,955000000.0,16.12,0.226145
fun_7K9nqG,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2021-07-01,2021-09-30,,2021,Q3,,0.110911,0.062559,52949000000.0,5.2354,4525329300.6,-803000000.0,5328329300.6,1.8778,334329300.6,-21683000000.0,5712000000.0,796000000.0,6508000000.0,629000000.0,-38216000000.0,-14345000000.0,-17965000000.0,46965000000.0,43345000000.0,-21683000000.0,121597000000.0,74.5325,-16.537,368372499287.0,351043499287.0,5.2416,,1.3189,23.88,0.013999,0.041876,6.6298,1.2568,14.0361,15.9958,20.4474,13.9159,19.5337,0.211918,0.228123,0.271807,0.287162,0.29697,1.424049,1.978068,-0.014939,0.014245,-0.036708,-0.044496,-0.035919,-0.040359,0.368231,1.924548,-0.035801,0.892144,0.078964,0.078964,0.057937,0.107856,0.148264,0.0,0.81318,0.79225,0.92612,0.20775,1.3827,10.4154,,33.0916,1.3486,35.0442,0.0,270.6603,-235.6161,-0.262,2.7943,2.5879,0.5808,0.32752,-0.017651,0.345171,-0.090438,0.237082,0.33685,0.109181,0.080108,0.089968,0.222203,0.320833,0.76109,12.050874,0.02977,0.356464,0.386235,0.0,0.035807,0.577958,0.6293,-0.867,1.7331,2.7356,-1.263,2.5247,3.3888,13.5355,10.7235,12.045,9.233,17.9621,16.4716,12.6264,0.7742,0.6548,-0.136823,-0.051359,-0.064319,-0.0414,0.06276,4525329300.6,0.062559,0.07313,1883702500.0,,943000000.0,4.33,955000000.0,4.28,0.226145
fun_6GYvnW,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2021-01-01,2021-06-30,,2021,Q2YTD,,0.118093,0.070547,54915000000.0,5.0878,9983539042.8,2872000000.0,7111539042.799999,2.0198,633539042.8,-18406000000.0,12717000000.0,1536000000.0,14253000000.0,1130000000.0,-36334000000.0,-13773000000.0,-17641000000.0,48216000000.0,44348000000.0,-18406000000.0,121537000000.0,73.1311,-18.6701,376590688345.9,362491688345.9,5.4567,,1.3841,25.9503,0.013201,0.038535,6.601,1.3323,15.1848,17.3566,22.3739,17.4501,27.1946,-0.090834,-0.106764,-0.077299,-0.079815,-0.085331,-0.108219,0.15806,0.055185,0.016027,-0.09884,-0.112925,-0.112614,-0.122047,-0.077435,-0.694338,0.065959,0.892366,0.089862,0.089862,0.06607,0.107634,0.145438,0.0,0.802504,0.785055,0.936542,0.214945,1.3511,10.6299,,32.2742,1.2713,34.3371,0.0,287.1016,-252.7644,-0.2451,2.8429,2.6625,0.6048,0.358924,-0.036494,0.395418,-0.096902,0.262021,0.249248,0.12141,0.089265,0.100716,0.245303,0.328921,0.783327,10.216814,0.031826,0.364893,0.396719,0.0,0.035438,0.567844,0.6576,-0.771,1.8577,2.976,-1.1361,2.7373,3.529,15.7584,12.3712,14.3581,10.9709,14.3061,12.9058,8.8123,0.7696,0.6502,-0.133538,-0.05062,-0.064836,-0.121736,0.063807,9983539042.8,0.070547,0.08416,1885834732.0,,944000000.0,9.66,956000000.0,9.54,
fun_VbnMaL,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2020-07-01,2021-06-30,,2021,Q2TTM,,0.096174,0.059545,54915000000.0,5.0878,16201526294.0,2872000000.0,13329526294.0,2.0198,1243526294.0,-18406000000.0,20885000000.0,2987000000.0,23872000000.0,2261000000.0,-36334000000.0,-13773000000.0,-17641000000.0,48216000000.0,44348000000.0,-18406000000.0,121537000000.0,73.1311,-18.6701,376590688345.9,362491688345.9,5.4567,,1.3841,25.9503,0.013201,0.038535,6.601,1.3323,15.1848,17.3566,22.3739,17.4501,27.1946,-0.122772,-0.142159,-0.138793,-0.143201,-0.148481,-0.068517,-0.056889,0.055185,0.034886,-0.118268,-0.135125,-0.125529,-0.139284,-0.176851,-0.30569,0.065959,0.886842,0.076758,0.076758,0.054975,0.113158,0.155354,0.0,0.810124,0.775749,0.923246,0.224251,1.3511,10.6299,,32.2742,1.2713,34.3371,0.0,287.1016,-252.7644,-0.2451,2.8429,2.6247,0.6048,0.302951,-0.071632,0.374583,-0.091796,0.211155,0.249248,0.103706,0.074275,0.087736,0.197682,0.328921,0.783327,9.187528,0.031826,0.364893,0.396719,0.0,0.035438,0.567844,0.6576,-0.771,1.8577,2.976,-1.1361,2.7373,3.6572,13.0287,10.107,11.6182,8.6965,12.9588,11.5483,8.3154,0.7696,0.6502,-0.133538,-0.05062,-0.064836,-0.134475,0.063807,16201526294.0,0.059545,0.070867,1885834732.0,,944000000.0,15.34,956000000.0,15.14,0.216739
fun_59W6n4,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2021-04-01,2021-06-30,,2021,Q2,,0.147581,0.065814,54915000000.0,5.0878,4693932471.3,2872000000.0,1821932471.3,2.0198,321932471.3,-18406000000.0,5978000000.0,778000000.0,6756000000.0,562000000.0,-36334000000.0,-13773000000.0,-17641000000.0,48216000000.0,44348000000.0,-18406000000.0,121537000000.0,73.1311,-18.6701,376590688345.9,362491688345.9,5.4567,,1.3841,25.9503,0.013201,0.038535,6.601,1.3323,15.1848,17.3566,22.3739,17.4501,27.1946,-0.321551,-0.3531,-0.331614,-0.347073,-0.354559,-0.446166,-0.222653,0.055185,0.016027,-0.09884,-0.112925,-0.112614,-0.122047,-0.077435,-0.694338,0.065959,0.892598,0.083818,0.083818,0.0613,0.107402,0.145245,0.0,0.80878,0.785201,0.931415,0.214799,1.3511,10.6299,,32.2742,1.2713,34.3371,0.0,287.1016,-252.7644,-0.2451,2.8429,2.6479,0.6048,0.334846,-0.018544,0.353391,-0.086603,0.248243,0.249248,0.113244,0.082821,0.094727,0.232404,0.328921,0.783327,9.857651,0.031826,0.364893,0.396719,0.0,0.035438,0.567844,0.6576,-0.771,1.8577,2.976,-1.1361,2.7373,3.4232,14.5805,11.4486,13.2098,10.0779,13.5122,12.1415,4.4437,0.7696,0.6502,-0.133538,-0.05062,-0.064836,-0.121736,0.063807,4693932471.3,0.065814,0.07807,1885834732.0,,944000000.0,4.52,956000000.0,4.46,0.216739
fun_AamGd5,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2020-04-01,2021-03-31,,2021,Q1TTM,,0.065848,0.070468,51517000000.0,5.0705,18527224683.7,-671000000.0,19198224683.7,1.7086,1245224683.7,-19065000000.0,24148000000.0,2926000000.0,27074000000.0,2150000000.0,-35212000000.0,-12295000000.0,-21133000000.0,46258000000.0,37420000000.0,-19065000000.0,116840000000.0,70.245,-17.5602,348998137155.8,334111137155.8,5.2557,,1.3274,20.6716,0.013711,0.048376,6.4855,1.2708,12.3407,13.836,18.0335,13.2395,17.4032,0.195162,0.216585,0.194752,0.221602,0.230931,0.38873,1.157306,-0.012857,0.022458,0.070288,0.077795,0.087707,0.097318,0.13809,0.243707,-0.027669,0.883499,0.091847,0.091847,0.065732,0.116501,0.159412,0.0,0.791652,0.767236,0.932789,0.232764,1.3338,10.0323,,31.5455,1.3363,36.3826,0.0,273.1363,-236.7538,-0.2155,2.9824,2.782,0.5302,0.357306,-0.087442,0.444749,-0.095826,0.26148,0.370247,0.122505,0.087673,0.102976,0.244063,0.274332,0.51788,11.737674,0.075642,0.320267,0.395909,0.0,0.035758,0.568333,0.6554,-0.7042,1.3821,2.4968,-1.029,2.0197,3.5881,14.8786,11.4154,13.5539,10.0907,15.549,14.2243,11.8289,0.7379,0.6255,-0.133929,-0.046764,-0.080379,0.095948,0.066611,18527224683.7,0.070468,0.085674,1887404240.0,,945000000.0,17.81,957000000.0,17.59,0.260255
fun_25KQPe,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2021-01-01,2021-03-31,,2021,Q1,,0.089645,0.075355,51517000000.0,5.0705,5289615578.7,-671000000.0,5960615578.7,1.7086,311615578.7,-19065000000.0,6739000000.0,758000000.0,7497000000.0,568000000.0,-35212000000.0,-12295000000.0,-21133000000.0,46258000000.0,37420000000.0,-19065000000.0,116840000000.0,70.245,-17.5602,348998137155.8,334111137155.8,5.2557,,1.3274,20.6716,0.013711,0.048376,6.4855,1.2708,12.3407,13.836,18.0335,13.2395,17.4032,0.310894,0.348879,0.393054,0.436652,0.443182,1.040435,3.120563,-0.012857,0.072415,0.764415,0.916122,0.992562,1.208696,-0.015735,4.635555,-0.027669,0.892131,0.096003,0.096003,0.070916,0.107869,0.145635,0.0,0.796128,0.784926,0.941089,0.215074,1.3338,10.0323,,31.5455,1.3363,36.3826,0.0,273.1363,-236.7538,-0.2155,2.9824,2.8068,0.5302,0.382084,-0.021882,0.403967,-0.087039,0.295045,0.370247,0.128048,0.094587,0.106801,0.275392,0.274332,0.51788,10.572183,0.075642,0.320267,0.395909,0.0,0.035758,0.568333,0.6554,-0.7042,1.3821,2.4968,-1.029,2.0197,3.3081,16.9748,13.324,15.5441,11.8932,15.1259,13.6952,15.0141,0.7379,0.6255,-0.133929,-0.046764,-0.080379,1.116497,0.066611,5289615578.7,0.075355,0.090347,1887404240.0,,945000000.0,5.14,957000000.0,5.08,0.260255
fun_3rGr94,com_2zvGwy,UnitedHealth Group Inc,731766.0,UNH,2021-01-01,2021-12-31,,2021,FY,,0.118441,0.066243,55461000000.0,5.3041,19051368892.9,2478000000.0,16573368892.900002,1.6992,1319368892.9,-21018000000.0,23970000000.0,3103000000.0,27073000000.0,2454000000.0,-36821000000.0,-12914000000.0,-16534000000.0,46003000000.0,42383000000.0,-21018000000.0,122482000000.0,76.1904,-14.9482,475436858945.6,459137858945.6,6.6254,,1.6531,27.5057,0.01126,0.036356,8.2786,1.5965,16.9593,19.1547,24.1,20.5495,27.7034,0.070248,0.06985,0.118479,0.124485,0.127885,0.007622,0.073663,0.04677,0.02967,0.082487,0.092226,0.109694,0.121588,-0.114287,-0.077778,0.047442,0.892092,0.083346,0.083346,0.061656,0.107908,0.148051,0.0,0.808746,0.794801,0.930747,0.205199,1.4046,10.7541,,32.6908,1.3167,33.9405,0.0,277.2019,-243.2614,-0.2624,2.7853,2.5924,0.5542,0.351359,-0.068407,0.419766,-0.110136,0.241222,0.305658,0.117071,0.086604,0.094135,0.225197,0.297767,0.6552,9.104727,0.029555,0.346035,0.37559,0.0,0.038528,0.585882,0.6015,-0.7763,1.5655,2.4147,-1.1032,2.2247,4.2451,14.4398,11.4767,12.9614,9.9984,13.4596,11.9813,9.984,0.7888,0.664,-0.12803,-0.044903,-0.05749,0.115711,0.066434,19051368892.9,0.066243,0.077574,940899146.0,,943000000.0,18.33,956000000.0,18.08,0.247101
fun_PQp5bR,com_2zvNvz,Visa Inc,1403161.0,V,2022-07-01,2022-09-30,,2022,Q4,,0.187224,0.528734,35924000000.0,0.7989,4117251438.0,-1531000000.0,5648251438.0,1.1492,177251438.0,343000000.0,5027000000.0,226000000.0,5253000000.0,295000000.0,-8369000000.0,11602000000.0,9352000000.0,22450000000.0,20200000000.0,343000000.0,58031000000.0,17.5924,-5.0756,335083192272.4,337750192272.4,10.0756,,11.4324,22.4031,0.008462,0.044637,9.4018,11.5234,17.2895,18.0867,21.7688,17.9187,19.8137,0.135784,0.136559,0.144261,0.09933,0.133333,0.479728,0.075821,-0.040876,0.070378,-0.220623,0.275888,0.114223,0.16875,0.118812,0.859705,-0.059557,0.825864,0.653268,0.645563,0.505971,0.174136,0.088096,0.0,0.172595,0.809367,0.968371,0.190633,0.3481,14.6991,,9.872,16.4686,24.8315,0.0,22.1633,2.6681,0.0029,2.3014,2.2287,0.5677,0.422388,1.696186,-1.273798,-0.003638,0.418749,0.464611,0.224724,0.176132,0.674586,0.387822,0.214147,0.988968,19.918644,0.038772,0.34809,0.386862,0.040048,0.0,0.57309,0.631,0.0176,1.034,1.447,0.0221,1.3019,4.9594,31.6164,25.8947,29.761,24.0393,36.956,35.1006,35.5236,1.4485,0.9851,-0.285534,0.395838,0.319072,0.155086,0.073855,4119679539.9,0.529046,0.625144,1883494671.0,,1651000000.0,1.87,2136000000.0,1.87,
fun_xY93ba,com_2zvNvz,Visa Inc,1403161.0,V,2021-10-01,2022-06-30,,2022,Q3YTD,,0.226661,0.52954,38199000000.0,0.7415,11397297407.3,658000000.0,10739297407.3,0.8283,380297407.3,2716000000.0,13647000000.0,8070000000.0,21717000000.0,675000000.0,-6928000000.0,11911000000.0,8662000000.0,23795000000.0,20546000000.0,2716000000.0,59278000000.0,17.1632,-6.016,372847423488.8,378414423488.8,11.4258,,13.2771,25.5357,0.007369,0.039161,9.9064,13.4753,13.1719,20.9416,25.2347,22.3332,26.3927,0.159167,0.122933,0.337355,0.262404,0.288945,0.152541,0.186365,0.017528,0.011963,-0.086349,-0.157399,-0.04165,-0.058824,0.505302,0.141466,-0.052346,0.831157,0.637736,0.634066,0.511871,0.168843,0.081587,0.0,0.193421,0.830344,0.972228,0.169656,0.3341,14.5014,,9.5958,23.405,25.1699,0.0,15.595,9.575,0.0337,2.2939,2.2302,0.579,0.392674,0.308308,0.084366,0.00284,0.395514,0.378606,0.211872,0.171041,1.009014,0.363219,0.212657,1.065543,19.219259,0.05481,0.346604,0.401414,0.048095,0.0,0.550491,0.6706,0.0945,0.7152,1.5868,0.1811,1.3701,5.7037,36.0079,30.072,34.2269,28.291,34.2296,32.4485,28.3359,1.4265,0.9541,-0.246706,0.424151,0.308454,-0.064711,0.081654,12115544694.0,0.562912,0.616457,1890414573.0,,1642000000.0,5.14,2129000000.0,5.13,
fun_pR3Jb3,com_2zvNvz,Visa Inc,1403161.0,V,2021-07-01,2022-06-30,,2022,Q3TTM,,0.239988,0.534001,38199000000.0,0.7415,14995823807.4,658000000.0,14337823807.4,0.8283,394823807.4,2716000000.0,18070000000.0,10659000000.0,28729000000.0,883000000.0,-6928000000.0,11911000000.0,8662000000.0,23795000000.0,20546000000.0,2716000000.0,59278000000.0,17.1632,-6.016,372847423488.8,378414423488.8,11.4258,,13.2771,25.5357,0.007369,0.039161,9.9064,13.4753,13.1719,20.9416,25.2347,22.3332,26.3927,0.205632,0.176969,0.398153,0.34398,0.366935,0.269023,0.273856,0.017528,0.042507,-0.003952,-0.031099,0.09967,0.066038,0.05203,0.152404,-0.052346,0.83331,0.64244,0.643473,0.519942,0.16669,0.081654,0.0,0.19087,0.831208,0.972108,0.168792,0.3341,14.5014,,9.5958,23.405,25.1699,0.0,15.595,9.575,0.0337,2.2939,2.2299,0.579,0.395982,0.320084,0.075897,0.002555,0.398537,0.378606,0.215015,0.173738,1.02304,0.365995,0.212657,1.065543,19.189128,0.05481,0.346604,0.401414,0.048095,0.0,0.550491,0.6706,0.0945,0.7152,1.5868,0.1811,1.3701,5.8746,35.8532,29.7536,34.1012,28.0016,33.619,31.8671,28.4481,1.4265,0.9541,-0.246706,0.424151,0.308454,0.060734,0.081654,15715649948.8,0.559634,0.625525,1890414573.0,,1642000000.0,6.79,2129000000.0,6.78,0.411493
fun_kp3YLW,com_2zvNvz,Visa Inc,1403161.0,V,2022-04-01,2022-06-30,,2022,Q3,,0.186786,0.507928,38199000000.0,0.7415,3695175763.9,658000000.0,3037175763.9,0.8283,284175763.9,2716000000.0,3940000000.0,2800000000.0,6740000000.0,235000000.0,-6928000000.0,11911000000.0,8662000000.0,23795000000.0,20546000000.0,2716000000.0,59278000000.0,17.1632,-6.016,372847423488.8,378414423488.8,11.4258,,13.2771,25.5357,0.007369,0.039161,9.9064,13.4753,13.1719,20.9416,25.2347,22.3332,26.3927,-0.016633,-0.128319,0.549779,0.32466,0.355932,0.18985,0.042154,0.017528,0.011963,-0.086349,-0.157399,-0.04165,-0.058824,0.505302,0.141466,-0.052346,0.823643,0.570172,0.541581,0.468866,0.176357,0.080275,0.0,0.253471,0.890833,0.971827,0.109167,0.3341,14.5014,,9.5958,23.405,25.1699,0.0,15.595,9.575,0.0337,2.2939,2.2293,0.579,0.376647,0.230382,0.146266,0.004925,0.381572,0.378606,0.180968,0.156671,0.92646,0.350415,0.212657,1.065543,22.348936,0.05481,0.346604,0.401414,0.048095,0.0,0.550491,0.6706,0.0945,0.7152,1.5868,0.1811,1.3701,5.3286,35.4955,33.2899,33.3784,31.1728,47.3153,45.1982,27.3619,1.4265,0.9541,-0.246706,0.424151,0.308454,-0.064711,0.081654,4333903107.9,0.595726,0.526323,1890414573.0,,1642000000.0,1.6,2129000000.0,1.6,0.411493
fun_qR9wMx,com_2zvNvz,Visa Inc,1403161.0,V,2021-10-01,2022-03-31,,2022,Q2YTD,,0.248073,0.541691,40309000000.0,0.6783,7718006992.3,1195000000.0,6523006992.3,0.729,112006992.3,4320000000.0,9707000000.0,5270000000.0,14977000000.0,440000000.0,-5474000000.0,8937000000.0,5389000000.0,21027000000.0,17479000000.0,4320000000.0,57016000000.0,17.2405,-6.3457,422014722048.0,429321722048.0,12.7875,,15.6667,30.6585,0.006305,0.032617,10.6508,15.938,14.8848,23.0199,31.4829,26.656,34.5068,0.260584,0.271715,0.246273,0.236346,0.260714,0.128471,0.284848,0.030552,0.018416,-0.029342,-0.070563,-0.001401,-0.071038,-0.175567,-0.519472,0.061825,0.834994,0.672235,0.681289,0.533829,0.165006,0.082257,0.0,0.16276,0.805806,0.972391,0.194194,0.3325,13.7224,,9.2822,29.1948,26.5989,0.0,12.5022,14.0967,0.0779,2.1986,2.1379,0.4857,0.367438,0.03904,0.328398,0.025573,0.393011,0.313301,0.226562,0.177525,1.051165,0.359228,0.218307,1.106066,17.547727,0.062228,0.306563,0.368791,0.052389,0.0,0.57882,0.5843,0.1498,0.606,1.5419,0.3168,1.2818,6.5769,36.2201,28.7985,34.5784,27.1567,28.8097,27.1679,24.3396,1.2882,0.8376,-0.203215,0.331774,0.200059,-0.078808,0.085961,7837266235.8,0.550061,0.662479,1901278068.0,,1654000000.0,3.54,2142000000.0,3.53,
fun_JbMv0V,com_2zvNvz,Visa Inc,1403161.0,V,2021-04-01,2022-03-31,,2022,Q2TTM,,0.26145,0.506243,40309000000.0,0.6783,13636660322.2,1195000000.0,12441660322.2,0.729,-128339677.8,4320000000.0,18650000000.0,10193000000.0,28843000000.0,827000000.0,-5474000000.0,8937000000.0,5389000000.0,21027000000.0,17479000000.0,4320000000.0,57016000000.0,17.2405,-6.3457,422014722048.0,429321722048.0,12.7875,,15.6667,30.6585,0.006305,0.032617,10.6508,15.938,14.8848,23.0199,31.4829,26.656,34.5068,0.325566,0.341051,0.259858,0.291034,0.31134,0.348911,0.281593,0.030552,0.057307,0.052357,0.052305,0.066989,0.05298,0.010034,-0.139373,0.061825,0.833092,0.66663,0.692356,0.511007,0.166908,0.081932,0.0,0.166462,0.759406,0.971903,0.240594,0.3325,13.7224,,9.2822,29.1948,26.5989,0.0,12.5022,14.0967,0.0779,2.1986,2.1368,0.4857,0.343393,-0.044733,0.388126,0.030224,0.373617,0.313301,0.230243,0.169935,1.070758,0.341501,0.218307,1.106066,19.475212,0.062228,0.306563,0.368791,0.052389,0.0,0.57882,0.5843,0.1498,0.606,1.5419,0.3168,1.2818,6.9376,35.5916,26.0242,34.0134,24.4459,30.7366,29.1584,23.7436,1.2882,0.8376,-0.203215,0.331774,0.200059,0.047246,0.085961,13748293059.7,0.510387,0.672903,1901278068.0,,1654000000.0,6.37,2142000000.0,6.36,0.382478
fun_Vb5x05,com_2zvNvz,Visa Inc,1403161.0,V,2022-01-01,2022-03-31,,2022,Q2,,0.254844,0.536343,40309000000.0,0.6783,3855767063.0,1195000000.0,2660767063.0,0.729,208767063.0,4320000000.0,4676000000.0,2701000000.0,7377000000.0,267000000.0,-5474000000.0,8937000000.0,5389000000.0,21027000000.0,17479000000.0,4320000000.0,57016000000.0,17.2405,-6.3457,422014722048.0,429321722048.0,12.7875,,15.6667,30.6585,0.006305,0.032617,10.6508,15.938,14.8848,23.0199,31.4829,26.656,34.5068,0.241501,0.247266,0.290936,0.205221,0.231884,0.048062,0.422263,0.030552,0.018416,-0.029342,-0.070563,-0.001401,-0.071038,-0.175567,-0.519472,0.061825,0.829462,0.667965,0.650438,0.507303,0.170538,0.089025,0.0,0.161497,0.80295,0.971343,0.19705,0.3325,13.7224,,9.2822,29.1948,26.5989,0.0,12.5022,14.0967,0.0779,2.1986,2.1356,0.4857,0.363811,0.072766,0.291044,0.022664,0.386475,0.313301,0.216303,0.168703,1.026151,0.353253,0.218307,1.106066,13.067416,0.062228,0.306563,0.368791,0.052389,0.0,0.57882,0.5843,0.1498,0.606,1.5419,0.3168,1.2818,6.374,34.8955,28.7744,32.903,26.7818,26.0373,24.0448,19.8565,1.2882,0.8376,-0.203215,0.331774,0.200059,-0.078808,0.085961,3855767063.0,0.536343,0.631799,1901278068.0,,1654000000.0,1.7,2142000000.0,1.7,0.382478
fun_1ER50r,com_2zvNvz,Visa Inc,1403161.0,V,2021-01-01,2021-12-31,,2022,Q1TTM,,0.186135,0.501649,37962000000.0,0.6566,12780501045.8,-1676000000.0,14456501045.8,0.7633,-363498954.2,1768000000.0,17723000000.0,9685000000.0,27408000000.0,718000000.0,-6480000000.0,10585000000.0,7338000000.0,20920000000.0,17673000000.0,1768000000.0,57114000000.0,17.2432,-5.5201,414108821600.4,418871821600.4,12.4735,,16.2542,31.5055,0.006207,0.03174,11.034,16.4412,15.2828,23.6344,32.7743,26.2681,28.9746,0.265316,0.256505,0.162639,0.226119,0.245361,0.582258,0.983151,-0.042283,0.056918,0.064512,0.069196,0.05515,0.072824,0.047219,0.050275,0.013536,0.827923,0.656906,0.695647,0.515916,0.172077,0.085999,0.0,0.171017,0.763653,0.971167,0.236347,0.3138,13.0184,,9.0649,22.893,28.0372,0.0,15.9438,12.0935,0.0505,2.1978,2.1344,0.4883,0.329394,-0.195062,0.524457,0.02646,0.355854,0.37259,0.218324,0.161917,1.075794,0.323685,0.220937,1.056604,22.208914,0.056851,0.309434,0.366285,0.052439,0.0,0.581276,0.578,0.0645,0.6448,1.6369,0.1383,1.3828,6.8146,34.683,25.0108,33.2779,23.6057,31.2055,29.8004,28.2906,1.3952,0.9742,-0.254347,0.415473,0.288024,0.067663,0.090398,12895049035.6,0.506145,0.67559,1914219014.0,,1669000000.0,6.05,2159000000.0,6.04,0.363154
fun_Q8EPZ1,com_2zvNvz,Visa Inc,1403161.0,V,2021-10-01,2021-12-31,,2022,Q1,,0.241252,0.546986,37962000000.0,0.6566,3861177047.2,-1676000000.0,5537177047.2,0.7633,-97822952.8,1768000000.0,5031000000.0,2569000000.0,7600000000.0,173000000.0,-6480000000.0,10585000000.0,7338000000.0,20920000000.0,17673000000.0,1768000000.0,57114000000.0,17.2432,-5.5201,414108821600.4,418871821600.4,12.4735,,16.2542,31.5055,0.006207,0.03174,11.034,16.4412,15.2828,23.6344,32.7743,26.2681,28.9746,0.279677,0.295314,0.204334,0.266475,0.288732,0.204668,12.142733,-0.042283,0.076231,0.083856,0.137463,0.073093,0.109091,0.065727,0.054665,0.013536,0.840629,0.676583,0.712707,0.560844,0.159371,0.075365,0.0,0.164046,0.808454,0.973365,0.191546,0.3138,13.0184,,9.0649,22.893,28.0372,0.0,15.9438,12.0935,0.0505,2.1978,2.1392,0.4883,0.359164,-0.052494,0.411658,0.020769,0.379933,0.37259,0.223678,0.176017,1.07664,0.345588,0.220937,1.056604,24.462428,0.056851,0.309434,0.366285,0.052439,0.0,0.581276,0.578,0.0645,0.6448,1.6369,0.1383,1.3828,6.3034,37.5448,28.8148,36.2537,27.5237,31.5821,30.291,41.3222,1.3952,0.9742,-0.254347,0.415473,0.288024,0.104632,0.090398,3980828262.2,0.563937,0.693724,1914219014.0,,1669000000.0,1.84,2159000000.0,1.83,0.363154
